album_id,album_name,release_date,release_date_precision
4ohv4QXuyaJNGRvShTM84t,"Visual Karma (Body, Mind and Soul) - Live at Wacken 2007",2007-07-13,day
7rMen6gw9hrmDuZNH1iUfT,Karmacode,2006,year
3FQgJtOcKfuTlRkKIkCAV2,Unleashed Memories (Re-Release + Bonus),2005-07-22,day
3enHNe0hzlAxYlsdRxljQn,Comalies (Deluxe Edition),2004-06-21,day
1zFvNbQjRGiCalBnPzUEyN,Comalies,2002-10-16,day
3OGMfNOHgqT5KQeOrESXbG,In a Reverie,1999-07-13,day
37MilXRSXarLafaSnUBGAf,Return to the Kingdom of Fife,2023-06-02,day
4u6Qt76WWYIwnvXCSVaXwk,Legends from Beyond the Galactic Terrorvortex (Deluxe Version),2019-05-31,day
7qWnaraivuWsZrWPPBYTnC,Space 1992: Rise of the Chaos Wizards,2015-09-25,day
0jFgXktWjw4NYC7D77YYYE,Tales from the Kingdom of Fife,2013-08-01,day
26GyEBdM7sfySeDA2TqJhN,The Silver Scream Collection,2023-01-13,day
4PyOq7kavqglGk3cexcygx,Welcome To Horrorwood: The Silver Scream 2,2021-10-15,day
2SrjdrKvmaXtt8ihgQMOcG,I Heard They KILL Live,2020-10-30,day
7JHuopZAKDulAbpg61Yjzm,The Silver Scream (FINAL CUT),2019-10-25,day
3DVjLNjzyZBVc8eZcJoulz,The Silver Scream,2018-10-05,day
0MtwutrtuXl0IkY4W7ByaO,Every Trick In The Book,2015-12-04,day
3D45vXSefXHIichGY8iVvK,The Predator Becomes The Prey,2014-01-21,day
7DO593RqWXQHjRn8xrQeiB,Safe Is Just A Shadow,2010-07-21,day
3IYrHE9ji4TrPVndUquE1U,Safe Is Just a Shadow (Re-Shadowed and Re-Recorded),2010-07-12,day
5HGjeyeBdj8d7nXui0zRNJ,The Burning,2007-11-09,day
24JERLE9RZmR5mOG46BnZX,SLEEPS SOCIETY (SPECIAL EDITION),2022-03-06,day
79sFCnrZ9TPamHkqCOQwJA,SLEEPS SOCIETY,2021-04-16,day
50CAhOJNUPC6zAThnQNzmG,SO WHAT?,2019-01-03,day
19DTlJFIp4SbRYeSdjulAJ,You Are We - Special Edition,2018-07-20,day
3xrOPnlP48SkQ4hzqssnis,You Are We,2017-04-21,day
30TMZxAS5atxns4X1e8LOQ,Brainwashed (Deluxe),2015-03-23,day
4dcxigJpCzLtVR8KySiWww,This Is the Six (Deluxe Edition),2013-04-19,day
1HwPccWL7WDuIZ7ISmG04m,The North Stands for Nothing,2010-07-26,day
4v5u3ZnaYGOrHghJfdW4Yg,Berlín,2018-11-23,day
6B1nb987VoUUo0vDRRmL9J,La Ira,2015-03-09,day
78SNPW12vE6MR25wzRGtUY,Amnesia,2011,year
1RBp4o8C99W7yYttTdzeLq,La Puta y el Diablo,2009,year
3cub0ijGJAsdIO9tpFSuD8,Pura Vida,2006,year
3dgNmg1wgSv3IZB5CmlfPc,Syberia,2005-06-27,day
0zx9l22unCT9f9fmpa4zol,Directo,2003-05-19,day
1FaySirhEI5JUlXz5cUJLL,Hamlet,2002,year
07dPlGBOkNGd0rwdCWYfsr,Antes... y Después,2001-01-01,day
482zawVLZlFeY5tErpQPgq,El Inferno,2000-01-01,day
0dD1TIgF9SWDaAp8GB8R0f,Insomnio,1998-01-01,day
1jh2TIx2wpzMNubqwoFVqh,Rock Da Box,1997-08-27,day
5xMszqIzy4OQcBn268L1Y2,Revolución 12.111,1996-01-01,day
55uYWhvGN8YNJ5vbeDlj8N,Sanatorio de Muñecos,1994,year
2eWx5x4ZYHPLD7nhYX6C4F,Peligroso,1992,year
7dhTHEbHkIihnYua23yTl0,Always and forever,2015-02-20,day
4CE4sVePxYA0QJt7pSZJRj,Up In The Attic,2006-01-01,day
1SuYxXIQvF5ien3UJdQ2Sd,truANT,2003-08-19,day
5klPnHQ5dy6Qm2Ul7h1lp5,Anthology,2001-01-01,day
33R4tbBjipUeXHGtFHiBxy,Crimson Highway (Live 1989),2022-05-18,day
2lfdbxZXN3OU4Hz2ffJ36x,Sings Elvis,2020-04-24,day
0lO6s4Rr8FBieiSFie5GO6,Black Laden Crown,2017-05-26,day
3QVrqkUO7IhOCSTC17zbmR,Skeletons,2015-11-27,day
3F6NFMyOjZ8JONFszdRkiE,Deth Red Sabaoth,2010-06-25,day
3Z7vQdlGrHKy4zM2IGUsDn,The Lost Tracks of Danzig,2007-06-29,day
0ZjWGGjuYl0N3PFaDnP8rc,Circle of Snakes,2004-07-01,day
3MpwXxuayynEr5DRGN7FWJ,777: I Luciferi,2002-05-21,day
7oLqZ9YhRf61QWDu4t62PZ,6:66: Satan's Child,1999-07-01,day
0sLfGdPyCyVw9QjLIfOZCJ,Danzig 5: Blackacidevil,1996-10-29,day
6e00RWmJyWVSHcHvj5m30h,Danzig 4,1994-10-04,day
6Q0nNVKgZ14aTMDMMOMq3I,Thrall-Demonsweatlive,1993-01-01,day
5FRzKiBPlUkfULxupLXK53,Danzig III: How The Gods Kill,1992-01-01,day
3kPaVfOEEHBDOoAbOMWvRS,Danzig II: Lucifuge,1990-01-01,day
3elIDlrTtrgKfbxYVgp3uW,Danzig,1988-01-01,day
0dh7AsHIReSR3e71W9y99O,No Sense In Runnin' (Live),2022-07-29,day
1AgAIWChuAK307UpxuPBjz,Live from Milan,2018-07-13,day
53l9k2aVCPJRzquRWwoexE,Defying Gravity,2017-07-21,day
3IUBsqu6yEyGvxJx3IdNLZ,...The Stories We Could Tell,2014-09-26,day
44HotGTgeuj0hQheoFlP7j,...The Stories We Could Tell (with Commentary),2014-09-25,day
29OL7lPil8tA8aRdVQ6q97,Live From the Living Room,2012-02-24,day
378UK4ew1Emc72jH4KzRfq,What If...,2010,year
1RxNAlwon7COuREiWODMeT,Back To Budokan,2009-10-16,day
5urZvbE7D7hnSGNuqLdUiW,In Japan,2002,year
3l02aZ9l93Pyoq2nXkfQPq,Actual Size,2001-09-25,day
49pbcb2iALtFnSAZDcdBDE,Get Over It,2000-03-21,day
1CxZu9cWzs76w8RvdkOK9x,Live At The Hard Rock,1998-06-30,day
3ZqhatitgZo4IL2r4TWopc,Live At Budokan,1997-11-10,day
2f5EZBoBDNDRFH6KfcFktJ,Hey Man [Expanded],1996-03-12,day
2BII4YWHrk0otUbCXv02X4,Japandemonium: Raw Like Sushi 3,1994-06-25,day
4CgsfLFMXaJVXz0k2mHkVA,Bump Ahead [Expanded],1993-09-17,day
4A4uztbhJvfYUXUmGCx840,Raw Like Sushi II,1992-04-25,day
5oI8I1Spo8YXLCBRWg2yy3,Mr. Big Live,1992-03-28,day
6CrjpyjlfjK95oHF6dvEnQ,Lean Into It [Expanded],1991-03-26,day
2Y7fURPZCCr4iZIrM2S3dR,Lean Into It (30th Anniversary Edition),1991,year
1cPtkTE1BJzrjgbutJwvQj,Live! Raw Like Sushi,1990-04-15,day
18HPDet34B8LwgCfagDeZd,Mr. Big [Expanded],1989-06-20,day
5OtrlDneedFuFRBHrtNa42,Mr. Big (2023 Remastered),1989-06-19,day
2VU4wvsO2Uxwaehnvl3tko,Weight of the False Self,2020-11-27,day
63AsIG0ig2p4mWx42ySWIj,The Concrete Confessional,2016-05-13,day
2BtQ7qhSkHbbJyuxPvxGdY,The Divinity of Purpose,2013-01-25,day
1GlBQT5hsiwPx4Y7KKwQz6,Hatebreed,2009-09-30,day
5O57tfCSNYZZ6yOD9mlUba,For The Lions,2009-05-05,day
3EYFN0Qx0TMeJwSVgWO1ky,Supremacy,2006-07-27,day
08Ml7gw2xZZAi8S3D4ONwY,The Rise Of Brutality,2003-01-01,day
2UPZ06izR1OtTX80U30AfG,Perseverance,2002-01-01,day
1lDswyst3Cz95Q5remetnT,Under The Knife,1999-01-05,day
4FSyBxzdZ4uVtyHPUKAnPE,Satisfaction Is The Death Of Desire,1997-11-11,day
5xnZl7sdxxIb4rkDcbD4IC,Hushed and Grim,2021-10-29,day
3xeGtowrXCRjPOmZahNAoW,Medium Rarities,2020-09-11,day
1VzmKgEG38fsUBZVe15wuF,Emperor of Sand,2017-03-31,day
3pVCnqg7COWlaodlNiJIZL,Remission (Reissue),2014-08-05,day
7mEkBi9a2p2f1WQbnH8Qk5,Once More 'Round the Sun,2014-06-20,day
7AVYZBCf9w7L49zSnM9b3b,Live at Brixton,2013-12-06,day
7lObP1GanG65wToWzufQtq,The Hunter (Deluxe),2011-09-23,day
6dxfv0ZqZqgkr47hgLcZ1r,Live at the Aragon,2011-03-08,day
2cyPixuhzJiiOzTClfodlN,Crack the Skye,2009,year
1n8QZFcwx5aQ2LIIlj0iYe,Blood Mountain,2006-09-08,day
1jEzsqPzCsBtkdBOKseLy9,Call of the Mastodon,2006-02-07,day
6khFoLWnJZDQvZ7Pijym3b,Leviathan,2004-08-31,day
1aQZecM7d2R3SvPs2HNNIA,Remission,2002-05-28,day
3Jr1RhAyndBxtyi8rJs3Op,Eat The Elephant,2018-04-20,day
05ghFLMEOZqBJdS76hws7F,Stone and Echo: Live at Red Rocks,2013-11-26,day
2UAin9VEGxiZRfe9Q7SKg4,eMOTIVe,2004-01-01,day
49K6hYDEr5M3GxIBBxlPf9,Thirteenth Step,2003-01-01,day
7cIHlpvmrl3i3ZmXgbL6iR,Thirteenth Step - Live,2003,year
0GeWd0yUKXHbCXVag1mJvO,Mer De Noms,2000-01-01,day
1uWrXYT7gBJ39hy4PLptnF,Hate Über Alles,2022-06-10,day
15TYazC8hIkHN7vZr28k9W,Endorama (Ultimate Edition),2022-04-15,day
6uCumxKeoy21C5zn3jO4cZ,Bootleg Revolution (Live),2022-01-21,day
5xc4AYCJ9oHi5ahQiF6T8B,Under the Guillotine,2021-02-26,day
6LVKDC5tIjOneGty7bMdDR,London Apocalypticon (Live),2020-02-14,day
2dfJzXeNyyuUKH98oi42I9,Live at Dynamo 1998,2019-05-31,day
7oZYzfCsY4WiN1sfM4U51M,Gods of Violence,2017-01-27,day
6nIW7IY6dMvVnTsjkbL2Wy,Dying Alive (Live),2013-08-30,day
0sJuTDZDQGbDrAK8KymkDi,Phantom Antichrist,2012-06-01,day
5Ih7ERqRgKSz03Yjj4C5JG,Hordes of Chaos,2009-01-13,day
3eGPwbOtbmv4gYB93tfbLn,Outcast / Cause For Conflict,2006-11-24,day
0O1n24Ld0BxbwfEsGiIgV8,Tribute To Kreator,2006-04-26,day
0ptBYyTqgQs1l375JdmaXN,Enemy of God,2005-01-10,day
1fFIdfziOfSFCgd0DImHQ6,Violent Revolution,2001-09-25,day
1e7YkXqGaKE4wX4TWKamjm,Past Life Trauma (1985-1992),2000-12-26,day
4Kszxdyv9f5DouHrmah1u4,Endorama,1999-09-28,day
7wZFjBHo3QtlFsoRNha3Tp,Outcast,1997-07-22,day
1X0Z6wKgBITdKjAQT9P7g7,Scenarios of Violence,1996-03-19,day
0vbTjCS0D3h4eSkUQ1WHvc,Cause for Conflict,1995-08-01,day
4uN0sJfYxuL2IBBsOaBs13,Renewal,1992-10-26,day
6yw0WeTVdpFrbUmDQ7Vluu,Coma of Souls,1990-11-06,day
5iN66znBhr5nr0nuGYDG2A,Extreme Aggression,1989,year
7mvRWE7soJvlyi8bRmI3mS,Out of the Dark... Into the Light,1988-01-01,day
1Sx7gYIRMY12M7NdL2u5m9,Terrible Certainty,1987,year
5RP8ddfJnPDYvUjCbBS2Rc,Pleasure to Kill,1986-04-01,day
69ighkeqotAHlq4tchzIXv,Endless Pain,1985,year
4kUUIGSxPp2YOyJRGFZAWE,Hexed (Deluxe Version),2019-03-08,day
3e6n6vSRCU99D6dNCw94sx,I Worship Chaos,2015-10-02,day
3ku3hE6VEcfoE1KXpBnhPj,Halo of Blood,2013-06-07,day
41FIpZZKp6nm3atTBblHoh,"Holiday At Lake Bodom, 15 Years of Wasted Youth",2012-01-01,day
5SALK2yEqWtzuzX8Cw3QQe,"Relentless, Reckless Forever (Live at Bloodstock Edition)",2010-01-01,day
24kO281Ejj7HwIJKibKwpd,Skeletons in the Closet (Japan Edition),2009-01-01,day
5ZY4RdeHkyyl3QM5i17Cn3,Hatebreeder,2008-01-01,day
5lxrgktsbihMm1MS972TK3,Blooddrunk,2007-01-01,day
7lxQzkNKR1N1AX317LI82T,Stockholm Knockout Live,2006-09-15,day
71XCsdzcQeesSxwvyDFCXh,Tokyo Warhearts - Live in Japan,2005-01-01,day
6NA0J6jgJVHjmCnCMBwKH7,Follow The Reaper,2000-10-30,day
6QRmPGiRK942BYyVcjeJDn,Something Wild,1997-02-26,day
4owKh2AlWspRJIPemIBNmX,Rehab: Relapsed & Remastered 2023,2022-12-08,day
5Rlrh4vFw5vUOqC3RNwLmS,Hit'N'Run (Live 1983),2022-05-16,day
0qAlpkwW1aQ9ihLpXOedXz,Hollywood Cowboys,2019-11-08,day
4nc84pYc4gaPke9IO2jChB,Trouble In Tulsa (Live 1984),2019-09-27,day
3YJRPXoiGpM5FEHi1RokYe,One Night in Milan,2019-01-25,day
6QKejibsY0ryUN8hm5HMAr,Road Rage,2017-08-04,day
4S5tpJCnO4myIInRfnyMDs,Alive And Well,2008-02-01,day
0iCGh5dCFuhKXJod4REWkN,Alive and Well (Deluxe Edition),1999-07-01,day
07Pd9jV84GGRyAO2RrQsSG,Quiet Riot,1988-11-01,day
4yh96NfC2rlprgpf44fQv9,Qr III,1986-07-17,day
2Vz8AIVn3YZNZME3QbZH3I,Condition Critical,1984-11-24,day
5JSXx2m0z3mT5VuiNvsr8p,Street Sense Radar (Live 1984),1984,year
75XCa6WWOkGdnZRCmZ6SNC,Metal Health,1983-03-11,day
0Rr7MekxYWWO1u1Ph3onQY,Dear Monsters (Deluxe),2022-10-28,day
4yXFKYXTfZ92kX1ucyIh1o,Dear Monsters,2021-10-29,day
1OSVLEGK6WXM1wPsF4v5M1,N.A.T.I.O.N.,2019-10-25,day
5hDwXxawZfYuNxylzGXcqt,Disobey,2018-05-11,day
6kmuMZSsLz5rnlXCwp5UgE,Rata Blanca: Luna Park 2019 (En Vivo),2019,year
6qVmYJ2axjc839rtvVGbkh,Tormenta Eléctrica,2015-08-05,day
7dbk5SnWgnt485vlCizXBE,"XX Aniversario En Vivo - Magos, Espadas Y Rosas",2011-06-24,day
0cOpyRpGurf8Oeg7SD3znn,"Col 2x1: Magos, Espadas Y Rosas / Guerrero Del Arco Iris",2011-01-01,day
6HAtKXYke42Yqo6goOqCCC,The forgotten Kingdom,2009-10-30,day
3GvXr0sGR1aTLARW8BMHpR,En el Teatro Opera - En Vivo,2009-08-19,day
3HqmNgYrLjVhSW8yO3PwGL,El Reino Olvidado,2008,year
70qqLEjdeWNIKLt6y1EmJ2,En vivo Teatro Gran Rex 2003 con Glenn Hughes,2005-12-16,day
0Bd5tVwaBrKMVtXpUWXvfo,La Llave De La Puerta Secreta,2005,year
3wNTH6hg5KKjRtLJZHxhB9,"Magos, Espadas Y Rosas",2004-01-01,day
3VfuS96eq0G49wM02gdbM8,Poder Vivo,2003,year
0hXWvdApaK1rEWzRUsRsbI,Entre el Cielo y el Infierno / El Libro Oculto,2001-06-15,day
0Im2W3l4BbCeOOXafy4eb7,VII,1997-06-01,day
7rGc3BRs1WzrjisILFYxHt,Rata Blanca En Vivo En Buenos Aires,1996-01-01,day
4PjL8WzEyLSlTecJwHzMlK,Entre el Cielo y el Infierno,1995-01-24,day
4D3JAoGe0MrMdYoVYcEqXI,Gira Europa 93´ (Live On Tour),1993-12-04,day
2n30osvPaqcJSLbWpoXgfZ,Guerrero Del Arco Iris,1991-10-03,day
19wA8bZa5CGUISYVPgM3kF,Rata Blanca,1988-10-24,day
4GpjM1rPFUKztnpTg4OFGf,Pushin' On (Live 1987),2022-02-22,day
1nLhgjjztYnycgKFnv6NfL,On My Way (Live 1979),2021-02-01,day
3HtxBn9NoFboFHcn8nj6Mk,Nowhere To Run (Live 1982),2019-10-07,day
704qAb8gC0qqHZttQX2P3O,Live at Moondance Jam,2013-11-29,day
49O2sWIRMm3y3MUJEeRJVG,Not So Silent Night... Christmas With REO Speedwagon,2009,year
74vfkDE7uD5OF4W06E3eHS,Find Your Own Way Home,2007,year
1oz4v2w4ZjZLeLpsnMvRAK,Arch Allies - Live At Riverport,2000-09-26,day
0LcsI9Sj24avmFdMP26rCu,Building the Bridge,1996-07-09,day
6EdOrosZMD99AGAFC2NxcC,"The Earth, A Small Man, His Dog And A Chicken",1990-04-21,day
5Yd9XNS5qG8edw1eBNHdok,Life As We Know It,1987-04-07,day
35KafpmKh0nDLzBLV75MpR,Wheels Are Turnin',1984-11-05,day
2jfKXB9MYWMcVnxa1dBXnR,Good Trouble,1982-06-11,day
0X4ZNTZw7SYgrp5rlBQC3N,Hi Infidelity (30th Anniversary Edition),1980,year
5nTlWQQ6oQ2Z2oNSaJbRpX,Nine Lives,1979-07-20,day
3w0BIqN0uMoOT2l2ppKuXx,"You Can Tune a Piano, But You Can't Tuna Fish",1978-03-16,day
4GRe21EzwoxRW3sRR3Op4E,Live You Get What You Play For,1977-02-01,day
7ky5YNfLmItCErFaMCt0gK,R.E.O.,1976-05-21,day
7HoRXSHhIDqSOrcMezi2rJ,This Time We Mean It,1975-04-07,day
20NYg7DYQGHkR1AJVe7LRp,Lost In a Dream,1974-04-07,day
0ou3qVgWMaALQlDmATM4bA,Ridin' the Storm Out,1973-11-09,day
7Ii37QgqFPX8HsHt5OkZtr,T.W.O.,1972-04-16,day
5W0bDb3refwu8NEXFUrIdX,REO Speedwagon,1971-04-09,day
2GZSLSEMeDmKCNj25uQXAu,Swan Song,2021-09-17,day
7BNY7JDC9CtfXMOQARmuWP,DISPOSE,2018-02-16,day
0W2ozL102U4aeUWfc55yyk,Happiness in Self Destruction,2015-10-16,day
1SfZpzO4jWCS05Iw37Cpbq,Could You Watch Your Children Burn,2013-01-15,day
4DJpHHC5Q78uCJXSV0J95P,Wife Beater,2011-11-30,day
3L5U3Guel6Ktlc5e78IE0x,First Born,2011-04-18,day
4ooShPomCD2aB6DrE1kRUM,A Este Lado de la Crisis,2014-04-21,day
72A1rFR23Uk54h1JsiRYaj,"2x1: Justicia / O Todo, O Nada",2014-02-11,day
7N3Gq44zjvFcf3aIcLQQlG,"20 Años de Rabia, 20 Años de Sueños",2013-04-01,day
0y2jhB4Fpzl7KmrIvGkP75,"O Todo, O Nada",2011-01-25,day
2Or3ySYUwBjkGVsTVC3wF5,Rarezas,2009-04-18,day
18wkxUGBUF4PY6QqJUUCjn,Justicia,2008-01-01,day
4Cq2xYBzGksB8cAY9X9sEt,Basado En Una Historia Real,2006-04-11,day
1OvZyzjdaa6FjOIkIvkXAO,Sociedad Mecanizada,2004-09-14,day
3ASWEYdoQetoa70FmIXJak,Armamente,2004,year
1e54hvuvY594yJ6eMQTEYy,Otra Vuelta de Tuerca,2002,year
7ygu4M1xpA30a10gOYEA2m,A las Cosas por Su Nombre,2000,year
708LPbyaZchp41luwLmL3N,N.N.,1998,year
3dbC9oQ5is3z8VR4Ninpuv,Re-Industrialized,2023-06-23,day
3vpzVxP7HSddMo2IOtgjLj,Recoded,2022-10-28,day
05unJnJgeVntLuqaVJ50a1,Aggression Continuum (The Instrumentals),2021-09-17,day
10xPK0dd0f74dsu1RW6b3T,Aggression Continuum,2021-06-18,day
79dhVqrIK3gG7GiMm5jc5T,Genexus (Track Commentary),2015-08-07,day
6Xvl1Sww9TlVM3C0Q6A55X,The Industrialist,2012-06-01,day
1IqBgzVie7lb0M09dT0FDJ,Mechanize,2010-02-05,day
0wiH3Ig3lvu2eRodrSVmF1,Transgression,2005-08-22,day
6iFvce8Jq3AZxW4AgDnwpS,Archetype,2004-03-10,day
0CzmshNuLqi2Z7ldKRaNuc,Hatefiles,2003,year
3SLdeBwJomCe1dSIvkby90,Concrete,2002-07-28,day
6iOkuGkqZnPvQIxklldLqR,Digimortal (Special Edition),2001-04-16,day
2T2G5q8KHo5wAAitrRzJN0,Obsolete,1998-07-20,day
5fg6x19bbTtNv2eOhTUcoN,Obsolete (Special Edition),1998,year
0SPHFnQR7SBZtExH6rynXv,Remanufacture (Cloning Technology),1997-05-19,day
65GdWk0paVbY04benEKKIU,Demanufacture,1995-06-11,day
6GPHWrMQG5Ns8O3aQKMro2,Demanufacture (Special Edition),1995,year
24rMXa5dlk9bxgLX49Q7wM,Fear Is the Mind Killer,1993-04-26,day
6PzDT42JinkaF4nNKwfP3a,Soul of a New Machine,1992,year
2rKCj6Uk9xV1l0OpRrSVel,Generation Rx,2018-09-14,day
6DK6tossGjuMb7XRwlZlfq,Youth Authority,2016-07-15,day
08utRHYjRSDcceEsjFRFX0,Cardiology,2010-01-01,day
3yPPuXqgPX4CSwIi1rFwip,Greatest Remixes,2008-11-21,day
542tacdtTzqDY7BsZ9k11p,Good Morning Revival,2008-05-20,day
3ALL9vgPZvVOAY9hbjcFqr,"The Chronicles of Life and Death (""DEATH"" Version)",2004-10-05,day
6Qbaq8mJBFOV30nBMmqLxc,"The Chronicles of Life and Death (""LIFE"" version)",2004-09-28,day
5CTygC3aONv7l0klY4k3hc,The Young and The Hopeless,2002-10-04,day
0KfIGgasOmBV70OgVTRLHs,Good Charlotte,2001-01-14,day
4HWMKdNm0iENrUi89SoBoS,Where Time Stands Still (Live Seattle '79),2023-02-24,day
3nIecyriuMo9GAM99y4vuP,Searchin' For A Sign (Live 1988),2021-10-26,day
78ja4mv02qiT5SVAMlBDdD,"Playin' With Fire (Live, Portland '86)",2020-12-14,day
5E3sEFhIFBbWNuYcJ5cu65,"Playing With Fire, 1981 (Live 1981)",2020-01-06,day
396QSLGjb9qjCnsNgmxYPJ,Summer Vacation (Live),2004-01-01,day
0raHYibBuIHm8dFTMQarrQ,The Collection,2001-01-01,day
2qC0yMlmXwdzepxuYYlbEw,Synchronistic Wanderings,1999-10-05,day
3tzKEYBGbqkWT7RBqOR8mH,8-15-80,1998-01-01,day
25fb6WuXKieOjIyyOPSLRp,Alive In America,1998,year
02KsHn9eRmCb7Qi35HEJk9,Gravity's Rainbow,1993-05-24,day
5rWUtDK9hcoW1kLp98JBBE,True Love,1991-01-01,day
1cglcD9iGtfheI7hmVdoUb,Wide Awake In Dreamland,1988-01-01,day
72PfmPsimUrFAxfIaM70Xb,Seven The Hard Way,1985-01-01,day
5qxb9JwzVz5EqegShruoM8,Tropico,1984,year
0Dz62BSPfz8XMmJCFtB9iN,Live From Earth,1983-01-01,day
6WGt0GrbPx1NWlobn7j6zY,Get Nervous,1982-01-01,day
6IDrephPahXFn0DT3I851H,Precious Time,1981-01-01,day
7HlWbMlmhASeeZ61ZiHpWJ,Crimes Of Passion,1980-08-05,day
3QtcoigGc0KKzE6mVAkFfY,In The Heat Of The Night,1979-01-01,day
2NyGI1wNPAsg2JkodBAoIP,Rarities,2023-06-06,day
5DIQlhI6UqOhZ1c9UgYiFf,The Shape of Things to Come (Live 1988),2022-09-28,day
38vegmVbvlvnL7NdNDUlAt,The Elephants of Mars,2022-04-08,day
1w8QDOMOA2gSzvKYJDrNuk,Echoes of Tomorrow (Live 1993),2020-05-02,day
0xhhbOJeGFVnRzn23jJRed,Shapeshifting,2020-04-10,day
589XHZBdk1lPfNRhxn2Lal,Surfing with the Alien (Deluxe Edition),2020-01-14,day
5U5BqysRkUhlXaDM2YS2Ep,Squares,2019-07-12,day
5KLTiTJfMUbaVgVqny6pSy,The Broadcast Archives,2019-01-18,day
03k5c6BMyXdk4D2CE9zOQP,What Happens Next,2018-01-12,day
1X1lY69X2uo39szQfWy5VT,Shockwave Supernova,2015-07-24,day
2vE4Dba8z1R7KrBn31xy3y,Additional Creations and Bonus Tracks,2014-04-22,day
4oOWqLfZUACxyueli79Ram,Unstoppable Momentum,2013-05-07,day
1RVaqQJKWq5ZqegVvcyO2f,Satchurated: Live In Montreal,2012-04-24,day
553p61nO6RZ79Z526RH5nC,Black Swans and Wormhole Wizards,2010-10-05,day
3XlhcrbwobLIEUmtjeORXd,Live in Paris: I Just Wanna Rock,2010-02-02,day
2ruvkl50A6fUNKbLgqYfBP,Always with Me (Live),2008-08-01,day
2lNbMeSaE393FDbMsiLLBw,Professor Satchafunkilus and the Musterion of Rock,2008-04-01,day
6uwJcg1yUlYPrvFZkFKgTC,Satriani Live,2006-10-31,day
1uJrKo3W0dGgmSM5FBMsbE,Super Colossal,2006-03-14,day
2rSSRNgFyaVKuAWoz6yYWO,Is There Love In Space?,2004-04-13,day
5vhvp7K599FbKoxYHnBRFn,Strange Beautiful Music,2002-06-25,day
2N3qz6eXxFV6M7gdAXBVES,Live In San Francisco,2001-06-19,day
1ELvs4bauLYOWHbacK4GgK,Engines of Creation,2000-03-14,day
4XKi8M2BX1B3ul0rjzwbY4,Crystal Planet,1998,year
4C3qtx7Wwrihf5cvgWiPy4,Joe Satriani,1995-10-01,day
6B692gGu2zLgCrNu26VpAN,Time Machine (Live),1993-10-26,day
0dJS86XtJLRa6a8EVADPAT,The Extremist,1992-07-21,day
4TZmVQz3aV8yxxcogVNFW6,Flying In A Blue Dream,1989-10-30,day
4SFG7APMZeeM97ixKPoQuk,Surfing With The Alien,1987,year
1qoYyuHXnOqr9stXcIGaMG,Not Of This Earth,1986-12-18,day
7xYjWaUSB5Kx0T5wHZXFJM,Seventh Rum of a Seventh Rum (Deluxe Version),2022-06-24,day
0VKHt2nEEVH0o7tBcqQODF,Live in Tilburg,2021-05-28,day
358YHRqslH5vpQET8b6wmb,Curse of the Crystal Coconut (Deluxe Version),2020-05-29,day
7u5RPKelIajFcvfro7kf1C,Captain Morgan`s Revenge - 10th Anniversary Edition,2018-01-26,day
6leGMq1KVN1SWHScCunixS,No Grave but the Sea (Deluxe Edition),2017-05-26,day
6iH0S6fRHf63zQChG77iau,Sunset on the Golden Age,2014-08-04,day
6MX1FOmTYGvVN8sjO7CJVh,Live at the End of the World,2013-11-18,day
2Q4W4EUKHBC1VQvWWi9YJq,Back Through Time,2011,year
3wEGAfye5wwrX4EEPAABbg,Black Sails at Midnight,2009,year
33PteDWmXLoRpuCuSYMUy1,Captain Morgan's Revenge,2008,year
4SNkHCmSk6WvzzlWk2R9kx,Time-Lapse (Live),2021-08-27,day
0OI23XqRrkAuUKTuN1uVhE,Curtain Call (Live 1995),2020-04-03,day
1lNRm11fUAquKAOOvV3h5n,Live At The Palace,2005-01-01,day
7ikXCPzEM6uTEugCzqG4cT,Nico,1996-01-01,day
1oFb2lITfburNYlKeyGnMO,Soup,1995-01-01,day
0A6yLV44DEhpwXB7cyvLEP,Blind Melon,1992,year
4DuwLQwZVEL2jFrrEr6UMO,In Cauda Venenum (Swedish Version),2019-09-27,day
2fsdMzQ5Tr6GTS9XErOtP0,In Cauda Venenum (Extended Edition),2019,year
1Jp4L5qLPy3sCHJFfjE57e,Garden of the Titans (Opeth Live at Red Rocks Amphitheatre),2018-11-02,day
2GNdgq3pIVLYZoNK4wJtCP,Sorceress,2016-09-30,day
1hwMH9WoeNvvsH0KOiB994,Deliverance & Damnation Remixed,2015-10-30,day
0DLImjuzdrOBQKtYLlf3C5,Pale Communion,2014-08-25,day
2bVYeA0BEb0Rtj94ECaahK,Heritage (Special Edition),2011-09-20,day
3lYZwB8YHVLhTlpIbGVn5p,In Live Concert at the Royal Albert Hall,2010-09-20,day
0fayDgcekIaW0yQtUQ8CDm,Watershed (Special Edition),2008-06-03,day
3U9TW9thOm1cyLBD0NEy3s,The Roundhouse Tapes,2007-11-05,day
74QPd1WqK8kTsVNtHdBzJ8,Ghost Reveries,2005-08-30,day
3OVAiC95IzD4ZWlsvp9J4G,"Lamentations (Live at Shepherd's Bush Empire, London)",2003-07-22,day
4FmI0F5GvvR1M9RURWnJV9,Damnation,2003-04-22,day
0rDJhoZakIpFvtJUSwJqwS,Peaceville Presents... Opeth,2003,year
0qCxwUOJJSowIzexnZeX4m,Deliverance,2002-10-23,day
